F090W_vega,F150W_vega
28.343,27.309
28.446,27.289
28.467,27.282
28.444,27.248
28.468,27.266
28.339,27.285
28.295,27.225
28.278,27.403
28.3,27.319
28.285,27.255
28.195,27.546
28.354,27.27
28.27,27.28
28.284,27.296
28.281,27.331
28.524,27.323
28.394,27.206
28.537,27.31
28.323,27.311
28.345,27.237
28.414,27.215
28.23,27.248
28.385,27.316
28.404,27.258
28.348,27.25
28.383,27.422
28.421,27.297
28.187,27.298
28.17,27.477
28.293,27.405
28.342,27.305
28.329,27.349
28.247,27.322
28.162,27.311
28.521,27.317
28.211,27.312
28.434,27.35
28.31,27.357
28.209,27.338
28.373,27.275
28.474,27.284
28.447,27.299
28.163,27.355
28.456,27.318
28.117,27.301
28.131,27.376
28.093,27.419
28.507,27.318
28.489,27.251
28.316,27.385
28.091,27.315
28.528,27.226
28.34,27.354
28.335,27.31
28.482,27.351
28.425,27.37
28.284,27.384
28.308,27.348
28.469,27.358
28.305,27.359
28.352,27.354
28.385,27.352
28.337,27.461
28.168,27.403
28.199,27.365
28.391,27.372
28.272,27.377
28.255,27.428
28.43,27.367
28.24,27.428
28.231,27.397
28.268,27.285
28.423,27.367
28.379,27.35
28.35,27.309
28.464,27.351
28.38,27.347
28.381,27.34
28.376,27.326
28.293,27.374
28.284,27.407
28.524,27.394
28.395,27.345
28.392,27.475
28.432,27.305
28.302,27.331
28.466,27.358
28.532,27.341
28.175,27.388
28.438,27.333
28.472,27.309
28.312,27.482
28.464,27.405
28.462,27.45
28.325,27.443
28.379,27.339
28.293,27.516
28.401,27.379
28.516,27.292
28.475,27.372
28.305,27.434
28.471,27.304
28.488,27.285
28.516,27.345
28.362,27.403
28.406,27.461
28.303,27.405
28.383,27.317
28.293,27.399
28.256,27.366
28.292,27.472
28.478,27.371
28.359,27.389
28.381,27.423
28.052,27.461
28.488,27.302
28.381,27.356
28.45,27.387
28.475,27.399
28.472,27.461
28.285,27.449
28.322,27.519
28.41,27.424
28.446,27.328
28.283,27.425
28.337,27.489
28.464,27.417
28.273,27.52
28.149,27.609
28.245,27.422
28.346,27.385
28.571,27.41
28.464,27.42
28.432,27.388
28.314,27.497
28.499,27.328
28.258,27.607
28.238,27.397
28.395,27.391
28.281,27.492
28.531,27.337
28.324,27.432
28.493,27.418
28.32,27.436
28.418,27.507
28.486,27.373
28.445,27.348
28.454,27.338
28.369,27.397
28.346,27.379
28.414,27.479
28.275,27.399
28.49,27.427
28.159,27.588
28.462,27.414
28.37,27.402
28.463,27.453
28.275,27.485
28.31,27.539
28.312,27.377
28.356,27.552
28.472,27.456
28.365,27.49
28.407,27.42
28.26,27.687
28.397,27.58
28.48,27.422
28.459,27.447
28.383,27.598
28.303,27.461
28.421,27.478
28.186,27.468
28.405,27.581
28.277,27.46
28.508,27.384
28.181,27.464
28.165,27.596
28.453,27.46
28.455,27.469
28.427,27.492
28.346,27.556
28.415,27.531
28.481,27.465
28.452,27.464
28.256,27.549
28.352,27.539
28.461,27.45
28.461,27.607
28.283,27.56
28.412,27.507
28.391,27.506
28.457,27.49
28.449,27.629
28.494,27.522
28.144,27.673
28.382,27.627
28.433,27.448
28.403,27.542
28.278,27.566
28.411,27.568
28.35,27.598
28.473,27.458
28.314,27.551
28.28,27.657
28.404,27.537
28.365,27.598
28.349,27.593
28.441,27.552
28.325,27.603
28.232,27.315
28.5,27.61
28.402,27.515
28.16,27.653
28.472,27.486
28.45,27.563
28.266,27.643
28.394,27.588
28.441,27.543
28.348,27.587
28.127,27.707
28.46,27.475
28.355,27.567
28.379,27.635
28.488,27.611
28.326,27.645
28.262,27.686
28.523,27.627
28.55,27.535
28.485,27.703
28.466,27.626
28.411,27.666
28.445,27.524
28.47,27.5
28.439,27.606
28.488,27.608
28.436,27.519
28.325,27.594
28.431,27.631
28.324,27.907
28.448,27.756
28.443,27.603
28.504,27.517
28.436,27.598
28.188,27.68
28.48,27.675
28.194,27.69
28.28,27.775
28.322,27.676
28.437,27.659
28.57,27.583
28.355,27.587
28.434,27.66
28.278,27.631
28.312,27.694
28.405,27.636
28.423,27.662
28.473,27.622
28.183,27.804
28.501,27.779
28.312,27.675
28.373,27.631
28.455,27.734
28.422,27.946
28.42,27.759
28.337,27.854
28.456,27.619
28.519,27.568
28.417,27.669
28.386,27.788
28.391,27.758
28.428,27.697
28.291,27.822
28.268,27.835
28.524,27.941
28.37,27.793
28.475,27.846
28.503,27.718
28.494,27.688
28.142,28.073
28.426,27.705
28.435,27.928
28.558,27.687
28.502,27.925
28.369,27.903
28.473,27.847
28.355,27.784
28.415,27.885
28.361,27.843
28.291,28.037
28.428,27.861
28.4,27.907
28.486,27.804
28.468,27.979
28.451,27.827
28.411,27.953
28.427,27.943
28.496,27.979
28.528,28.06
